vars_selection_tab,Freq,r2,MAG,mean_rel_ab,scenario,median_present,q25_present,q75_present,median_future,q25_future,q75_future,median_change,q25_change,q75_change,median_rel_change,q25_rel_change,q75_rel_change,wilcox_p,wilcox_stat
abs_latitude,1,0.217759203666352,336R_concoct_238,6.08375391919237e-05,126,1.69782329316805,0.527297481408438,7.77943290303295,1.14424899467214,0.274352063858732,6.11738423267085,-0.336655298563543,-1.22092032600937,-0.096319130709951,-0.247998253150012,-1.22092032600937,-0.096319130709951,1.90638668634337e-174,84922
bioclim_PC1,0.3,0.217759203666352,336R_concoct_238,6.08375391919237e-05,126,1.69782329316805,0.527297481408438,7.77943290303295,1.14424899467214,0.274352063858732,6.11738423267085,-0.336655298563543,-1.22092032600937,-0.096319130709951,-0.247998253150012,-1.22092032600937,-0.096319130709951,1.90638668634337e-174,84922
elevation,0.7,0.217759203666352,336R_concoct_238,6.08375391919237e-05,126,1.69782329316805,0.527297481408438,7.77943290303295,1.14424899467214,0.274352063858732,6.11738423267085,-0.336655298563543,-1.22092032600937,-0.096319130709951,-0.247998253150012,-1.22092032600937,-0.096319130709951,1.90638668634337e-174,84922
pc_conductivity_predicted,1,0.217759203666352,336R_concoct_238,6.08375391919237e-05,126,1.69782329316805,0.527297481408438,7.77943290303295,1.14424899467214,0.274352063858732,6.11738423267085,-0.336655298563543,-1.22092032600937,-0.096319130709951,-0.247998253150012,-1.22092032600937,-0.096319130709951,1.90638668634337e-174,84922
abs_latitude,1,0.217759203666352,336R_concoct_238,6.08375391919237e-05,370,1.69782329316805,0.527297481408438,7.77943290303295,0.911064104462151,0.13862818534943,4.8074181713097,-0.57138484009945,-2.30840230775077,-0.187977465366588,-0.446638382302674,-2.30840230775077,-0.187977465366588,1.61516344569506e-178,79485
bioclim_PC1,0.3,0.217759203666352,336R_concoct_238,6.08375391919237e-05,370,1.69782329316805,0.527297481408438,7.77943290303295,0.911064104462151,0.13862818534943,4.8074181713097,-0.57138484009945,-2.30840230775077,-0.187977465366588,-0.446638382302674,-2.30840230775077,-0.187977465366588,1.61516344569506e-178,79485
elevation,0.7,0.217759203666352,336R_concoct_238,6.08375391919237e-05,370,1.69782329316805,0.527297481408438,7.77943290303295,0.911064104462151,0.13862818534943,4.8074181713097,-0.57138484009945,-2.30840230775077,-0.187977465366588,-0.446638382302674,-2.30840230775077,-0.187977465366588,1.61516344569506e-178,79485
pc_conductivity_predicted,1,0.217759203666352,336R_concoct_238,6.08375391919237e-05,370,1.69782329316805,0.527297481408438,7.77943290303295,0.911064104462151,0.13862818534943,4.8074181713097,-0.57138484009945,-2.30840230775077,-0.187977465366588,-0.446638382302674,-2.30840230775077,-0.187977465366588,1.61516344569506e-178,79485
abs_latitude,1,0.217759203666352,336R_concoct_238,6.08375391919237e-05,585,1.69782329316805,0.527297481408438,7.77943290303294,0.82959548142665,0.119760230527651,4.33958141266744,-0.631712632305231,-2.41638344579441,-0.205368642573833,-0.491228325201414,-2.41638344579441,-0.205368642573833,5.83553136688119e-174,85575
bioclim_PC1,0.3,0.217759203666352,336R_concoct_238,6.08375391919237e-05,585,1.69782329316805,0.527297481408438,7.77943290303294,0.82959548142665,0.119760230527651,4.33958141266744,-0.631712632305231,-2.41638344579441,-0.205368642573833,-0.491228325201414,-2.41638344579441,-0.205368642573833,5.83553136688119e-174,85575
elevation,0.7,0.217759203666352,336R_concoct_238,6.08375391919237e-05,585,1.69782329316805,0.527297481408438,7.77943290303294,0.82959548142665,0.119760230527651,4.33958141266744,-0.631712632305231,-2.41638344579441,-0.205368642573833,-0.491228325201414,-2.41638344579441,-0.205368642573833,5.83553136688119e-174,85575
pc_conductivity_predicted,1,0.217759203666352,336R_concoct_238,6.08375391919237e-05,585,1.69782329316805,0.527297481408438,7.77943290303294,0.82959548142665,0.119760230527651,4.33958141266744,-0.631712632305231,-2.41638344579441,-0.205368642573833,-0.491228325201414,-2.41638344579441,-0.205368642573833,5.83553136688119e-174,85575
abs_latitude,1,0.0679784786043497,336R_concoct_292_sub,6.87975588322038e-05,126,45.5385118046671,40.993943772465,54.2134989521243,50.1359749592134,43.8802101149202,63.6784932484675,2.89091276962149,0.879298629174759,5.72023355478149,0.0669501880339331,0.879298629174759,5.72023355478149,1.6354835232395e-204,895474
chla_predicted,0.1,0.0679784786043497,336R_concoct_292_sub,6.87975588322038e-05,126,45.5385118046671,40.993943772465,54.2134989521243,50.1359749592134,43.8802101149202,63.6784932484675,2.89091276962149,0.879298629174759,5.72023355478149,0.0669501880339331,0.879298629174759,5.72023355478149,1.6354835232395e-204,895474
clim_scd,0.9,0.0679784786043497,336R_concoct_292_sub,6.87975588322038e-05,126,45.5385118046671,40.993943772465,54.2134989521243,50.1359749592134,43.8802101149202,63.6784932484675,2.89091276962149,0.879298629174759,5.72023355478149,0.0669501880339331,0.879298629174759,5.72023355478149,1.6354835232395e-204,895474
min_feldspar,0.1,0.0679784786043497,336R_concoct_292_sub,6.87975588322038e-05,126,45.5385118046671,40.993943772465,54.2134989521243,50.1359749592134,43.8802101149202,63.6784932484675,2.89091276962149,0.879298629174759,5.72023355478149,0.0669501880339331,0.879298629174759,5.72023355478149,1.6354835232395e-204,895474
pc_ph_predicted,0.1,0.0679784786043497,336R_concoct_292_sub,6.87975588322038e-05,126,45.5385118046671,40.993943772465,54.2134989521243,50.1359749592134,43.8802101149202,63.6784932484675,2.89091276962149,0.879298629174759,5.72023355478149,0.0669501880339331,0.879298629174759,5.72023355478149,1.6354835232395e-204,895474
slope,0.8,0.0679784786043497,336R_concoct_292_sub,6.87975588322038e-05,126,45.5385118046671,40.993943772465,54.2134989521243,50.1359749592134,43.8802101149202,63.6784932484675,2.89091276962149,0.879298629174759,5.72023355478149,0.0669501880339331,0.879298629174759,5.72023355478149,1.6354835232395e-204,895474
abs_latitude,1,0.0678435463635848,336R_concoct_292_sub,6.87975588322038e-05,370,45.5385118046671,40.9991424378949,54.222780798471,59.3404647067208,48.6888059886837,83.2216942686129,8.79866693530333,3.86301785115427,24.0437237750023,0.197101619635294,3.86301785115427,24.0437237750023,3.74933876153953e-223,963117
chla_predicted,0.1,0.0678435463635848,336R_concoct_292_sub,6.87975588322038e-05,370,45.5385118046671,40.9991424378949,54.222780798471,59.3404647067208,48.6888059886837,83.2216942686129,8.79866693530333,3.86301785115427,24.0437237750023,0.197101619635294,3.86301785115427,24.0437237750023,3.74933876153953e-223,963117
clim_scd,0.9,0.0678435463635848,336R_concoct_292_sub,6.87975588322038e-05,370,45.5385118046671,40.9991424378949,54.222780798471,59.3404647067208,48.6888059886837,83.2216942686129,8.79866693530333,3.86301785115427,24.0437237750023,0.197101619635294,3.86301785115427,24.0437237750023,3.74933876153953e-223,963117
min_feldspar,0.1,0.0678435463635848,336R_concoct_292_sub,6.87975588322038e-05,370,45.5385118046671,40.9991424378949,54.222780798471,59.3404647067208,48.6888059886837,83.2216942686129,8.79866693530333,3.86301785115427,24.0437237750023,0.197101619635294,3.86301785115427,24.0437237750023,3.74933876153953e-223,963117
pc_ph_predicted,0.1,0.0678435463635848,336R_concoct_292_sub,6.87975588322038e-05,370,45.5385118046671,40.9991424378949,54.222780798471,59.3404647067208,48.6888059886837,83.2216942686129,8.79866693530333,3.86301785115427,24.0437237750023,0.197101619635294,3.86301785115427,24.0437237750023,3.74933876153953e-223,963117
slope,0.8,0.0678435463635848,336R_concoct_292_sub,6.87975588322038e-05,370,45.5385118046671,40.9991424378949,54.222780798471,59.3404647067208,48.6888059886837,83.2216942686129,8.79866693530333,3.86301785115427,24.0437237750023,0.197101619635294,3.86301785115427,24.0437237750023,3.74933876153953e-223,963117
abs_latitude,1,0.0679328224758872,336R_concoct_292_sub,6.87975588322038e-05,585,45.5385118046671,40.9991424378949,54.2161203933492,63.8023145300861,51.4401155754312,97.8677604280382,12.2586898344869,5.42369560651736,37.7260567918842,0.271090336293003,5.42369560651736,37.7260567918842,1.76337303746264e-225,965629
chla_predicted,0.1,0.0679328224758872,336R_concoct_292_sub,6.87975588322038e-05,585,45.5385118046671,40.9991424378949,54.2161203933492,63.8023145300861,51.4401155754312,97.8677604280382,12.2586898344869,5.42369560651736,37.7260567918842,0.271090336293003,5.42369560651736,37.7260567918842,1.76337303746264e-225,965629
clim_scd,0.9,0.0679328224758872,336R_concoct_292_sub,6.87975588322038e-05,585,45.5385118046671,40.9991424378949,54.2161203933492,63.8023145300861,51.4401155754312,97.8677604280382,12.2586898344869,5.42369560651736,37.7260567918842,0.271090336293003,5.42369560651736,37.7260567918842,1.76337303746264e-225,965629
min_feldspar,0.1,0.0679328224758872,336R_concoct_292_sub,6.87975588322038e-05,585,45.5385118046671,40.9991424378949,54.2161203933492,63.8023145300861,51.4401155754312,97.8677604280382,12.2586898344869,5.42369560651736,37.7260567918842,0.271090336293003,5.42369560651736,37.7260567918842,1.76337303746264e-225,965629
pc_ph_predicted,0.1,0.0679328224758872,336R_concoct_292_sub,6.87975588322038e-05,585,45.5385118046671,40.9991424378949,54.2161203933492,63.8023145300861,51.4401155754312,97.8677604280382,12.2586898344869,5.42369560651736,37.7260567918842,0.271090336293003,5.42369560651736,37.7260567918842,1.76337303746264e-225,965629
slope,0.8,0.0679328224758872,336R_concoct_292_sub,6.87975588322038e-05,585,45.5385118046671,40.9991424378949,54.2161203933492,63.8023145300861,51.4401155754312,97.8677604280382,12.2586898344869,5.42369560651736,37.7260567918842,0.271090336293003,5.42369560651736,37.7260567918842,1.76337303746264e-225,965629
abs_latitude,1,0.176402877462014,336R_concoct_308_sub,0.000105261356659752,126,31.6191524101761,17.4556216820923,82.1978107581275,32.4331818217497,16.3810899960546,83.944667689358,-0.284817131028902,-2.74148612230153,3.64467763537925,-0.0138095486909013,-2.74148612230153,3.64467763537925,0.97659260417574,547487
bioclim_PC1,0.5,0.176402877462014,336R_concoct_308_sub,0.000105261356659752,126,31.6191524101761,17.4556216820923,82.1978107581275,32.4331818217497,16.3810899960546,83.944667689358,-0.284817131028902,-2.74148612230153,3.64467763537925,-0.0138095486909013,-2.74148612230153,3.64467763537925,0.97659260417574,547487
clim_pr,0.2,0.176402877462014,336R_concoct_308_sub,0.000105261356659752,126,31.6191524101761,17.4556216820923,82.1978107581275,32.4331818217497,16.3810899960546,83.944667689358,-0.284817131028902,-2.74148612230153,3.64467763537925,-0.0138095486909013,-2.74148612230153,3.64467763537925,0.97659260417574,547487
nut_din_predicted,0.1,0.176402877462014,336R_concoct_308_sub,0.000105261356659752,126,31.6191524101761,17.4556216820923,82.1978107581275,32.4331818217497,16.3810899960546,83.944667689358,-0.284817131028902,-2.74148612230153,3.64467763537925,-0.0138095486909013,-2.74148612230153,3.64467763537925,0.97659260417574,547487
pc_conductivity_predicted,0.7,0.176402877462014,336R_concoct_308_sub,0.000105261356659752,126,31.6191524101761,17.4556216820923,82.1978107581275,32.4331818217497,16.3810899960546,83.944667689358,-0.284817131028902,-2.74148612230153,3.64467763537925,-0.0138095486909013,-2.74148612230153,3.64467763537925,0.97659260417574,547487
pc_ph_predicted,0.5,0.176402877462014,336R_concoct_308_sub,0.000105261356659752,126,31.6191524101761,17.4556216820923,82.1978107581275,32.4331818217497,16.3810899960546,83.944667689358,-0.284817131028902,-2.74148612230153,3.64467763537925,-0.0138095486909013,-2.74148612230153,3.64467763537925,0.97659260417574,547487
abs_latitude,1,0.174862675694827,336R_concoct_308_sub,0.000105261356659752,370,30.8143860582091,17.3687608766804,81.9494816848462,33.3074359715378,15.9508354975598,81.3745039907133,-0.759073592676341,-5.47267793898128,3.99170443976562,-0.0377547106221717,-5.47267793898128,3.99170443976562,3.81183151600731e-05,480241
bioclim_PC1,0.5,0.174862675694827,336R_concoct_308_sub,0.000105261356659752,370,30.8143860582091,17.3687608766804,81.9494816848462,33.3074359715378,15.9508354975598,81.3745039907133,-0.759073592676341,-5.47267793898128,3.99170443976562,-0.0377547106221717,-5.47267793898128,3.99170443976562,3.81183151600731e-05,480241
clim_pr,0.2,0.174862675694827,336R_concoct_308_sub,0.000105261356659752,370,30.8143860582091,17.3687608766804,81.9494816848462,33.3074359715378,15.9508354975598,81.3745039907133,-0.759073592676341,-5.47267793898128,3.99170443976562,-0.0377547106221717,-5.47267793898128,3.99170443976562,3.81183151600731e-05,480241
nut_din_predicted,0.1,0.174862675694827,336R_concoct_308_sub,0.000105261356659752,370,30.8143860582091,17.3687608766804,81.9494816848462,33.3074359715378,15.9508354975598,81.3745039907133,-0.759073592676341,-5.47267793898128,3.99170443976562,-0.0377547106221717,-5.47267793898128,3.99170443976562,3.81183151600731e-05,480241
pc_conductivity_predicted,0.8,0.174862675694827,336R_concoct_308_sub,0.000105261356659752,370,30.8143860582091,17.3687608766804,81.9494816848462,33.3074359715378,15.9508354975598,81.3745039907133,-0.759073592676341,-5.47267793898128,3.99170443976562,-0.0377547106221717,-5.47267793898128,3.99170443976562,3.81183151600731e-05,480241
pc_ph_predicted,0.4,0.174862675694827,336R_concoct_308_sub,0.000105261356659752,370,30.8143860582091,17.3687608766804,81.9494816848462,33.3074359715378,15.9508354975598,81.3745039907133,-0.759073592676341,-5.47267793898128,3.99170443976562,-0.0377547106221717,-5.47267793898128,3.99170443976562,3.81183151600731e-05,480241
abs_latitude,1,0.174899217252421,336R_concoct_308_sub,0.000105261356659752,585,30.8631687356072,17.3693206123212,81.9494816848462,33.7471078440356,16.0783585947606,84.4864988530915,-0.623462197477435,-5.66563875913249,5.57422154538848,-0.0292136930412549,-5.66563875913249,5.57422154538848,0.0480167085287356,515455
bioclim_PC1,0.5,0.174899217252421,336R_concoct_308_sub,0.000105261356659752,585,30.8631687356072,17.3693206123212,81.9494816848462,33.7471078440356,16.0783585947606,84.4864988530915,-0.623462197477435,-5.66563875913249,5.57422154538848,-0.0292136930412549,-5.66563875913249,5.57422154538848,0.0480167085287356,515455
clim_pr,0.2,0.174899217252421,336R_concoct_308_sub,0.000105261356659752,585,30.8631687356072,17.3693206123212,81.9494816848462,33.7471078440356,16.0783585947606,84.4864988530915,-0.623462197477435,-5.66563875913249,5.57422154538848,-0.0292136930412549,-5.66563875913249,5.57422154538848,0.0480167085287356,515455
nut_din_predicted,0.1,0.174899217252421,336R_concoct_308_sub,0.000105261356659752,585,30.8631687356072,17.3693206123212,81.9494816848462,33.7471078440356,16.0783585947606,84.4864988530915,-0.623462197477435,-5.66563875913249,5.57422154538848,-0.0292136930412549,-5.66563875913249,5.57422154538848,0.0480167085287356,515455
pc_conductivity_predicted,0.8,0.174899217252421,336R_concoct_308_sub,0.000105261356659752,585,30.8631687356072,17.3693206123212,81.9494816848462,33.7471078440356,16.0783585947606,84.4864988530915,-0.623462197477435,-5.66563875913249,5.57422154538848,-0.0292136930412549,-5.66563875913249,5.57422154538848,0.0480167085287356,515455
pc_ph_predicted,0.4,0.174899217252421,336R_concoct_308_sub,0.000105261356659752,585,30.8631687356072,17.3693206123212,81.9494816848462,33.7471078440356,16.0783585947606,84.4864988530915,-0.623462197477435,-5.66563875913249,5.57422154538848,-0.0292136930412549,-5.66563875913249,5.57422154538848,0.0480167085287356,515455
abs_latitude,1,0.096820571122352,336R_concoct_310_sub,1.50701243404456e-05,126,11.3599325795672,7.08245852060717,13.6557620741033,12.0339668623495,7.11154902487341,14.4876442457999,0.381719669697872,0.0124321970792838,0.865316606481712,0.0341273894268149,0.0124321970792838,0.865316606481712,1.55143343660871e-122,935092
bioclim_PC1,0.6,0.096820571122352,336R_concoct_310_sub,1.50701243404456e-05,126,11.3599325795672,7.08245852060717,13.6557620741033,12.0339668623495,7.11154902487341,14.4876442457999,0.381719669697872,0.0124321970792838,0.865316606481712,0.0341273894268149,0.0124321970792838,0.865316606481712,1.55143343660871e-122,935092
bioclim_PC6,1,0.096820571122352,336R_concoct_310_sub,1.50701243404456e-05,126,11.3599325795672,7.08245852060717,13.6557620741033,12.0339668623495,7.11154902487341,14.4876442457999,0.381719669697872,0.0124321970792838,0.865316606481712,0.0341273894268149,0.0124321970792838,0.865316606481712,1.55143343660871e-122,935092
clim_pr,0.2,0.096820571122352,336R_concoct_310_sub,1.50701243404456e-05,126,11.3599325795672,7.08245852060717,13.6557620741033,12.0339668623495,7.11154902487341,14.4876442457999,0.381719669697872,0.0124321970792838,0.865316606481712,0.0341273894268149,0.0124321970792838,0.865316606481712,1.55143343660871e-122,935092
min_feldspar,0.1,0.096820571122352,336R_concoct_310_sub,1.50701243404456e-05,126,11.3599325795672,7.08245852060717,13.6557620741033,12.0339668623495,7.11154902487341,14.4876442457999,0.381719669697872,0.0124321970792838,0.865316606481712,0.0341273894268149,0.0124321970792838,0.865316606481712,1.55143343660871e-122,935092
slope,0.1,0.096820571122352,336R_concoct_310_sub,1.50701243404456e-05,126,11.3599325795672,7.08245852060717,13.6557620741033,12.0339668623495,7.11154902487341,14.4876442457999,0.381719669697872,0.0124321970792838,0.865316606481712,0.0341273894268149,0.0124321970792838,0.865316606481712,1.55143343660871e-122,935092
abs_latitude,1,0.096820571122352,336R_concoct_310_sub,1.50701243404456e-05,370,11.3599325795672,7.08245852060717,13.6557620741033,12.1586655078505,6.87234169973627,14.4879249143578,0.474960451581618,-0.393581724793928,1.26014233145438,0.0387609043929237,-0.393581724793928,1.26014233145438,3.45609575889908e-45,779948
bioclim_PC1,0.6,0.096820571122352,336R_concoct_310_sub,1.50701243404456e-05,370,11.3599325795672,7.08245852060717,13.6557620741033,12.1586655078505,6.87234169973627,14.4879249143578,0.474960451581618,-0.393581724793928,1.26014233145438,0.0387609043929237,-0.393581724793928,1.26014233145438,3.45609575889908e-45,779948
bioclim_PC6,1,0.096820571122352,336R_concoct_310_sub,1.50701243404456e-05,370,11.3599325795672,7.08245852060717,13.6557620741033,12.1586655078505,6.87234169973627,14.4879249143578,0.474960451581618,-0.393581724793928,1.26014233145438,0.0387609043929237,-0.393581724793928,1.26014233145438,3.45609575889908e-45,779948
clim_pr,0.2,0.096820571122352,336R_concoct_310_sub,1.50701243404456e-05,370,11.3599325795672,7.08245852060717,13.6557620741033,12.1586655078505,6.87234169973627,14.4879249143578,0.474960451581618,-0.393581724793928,1.26014233145438,0.0387609043929237,-0.393581724793928,1.26014233145438,3.45609575889908e-45,779948
min_feldspar,0.1,0.096820571122352,336R_concoct_310_sub,1.50701243404456e-05,370,11.3599325795672,7.08245852060717,13.6557620741033,12.1586655078505,6.87234169973627,14.4879249143578,0.474960451581618,-0.393581724793928,1.26014233145438,0.0387609043929237,-0.393581724793928,1.26014233145438,3.45609575889908e-45,779948
slope,0.1,0.096820571122352,336R_concoct_310_sub,1.50701243404456e-05,370,11.3599325795672,7.08245852060717,13.6557620741033,12.1586655078505,6.87234169973627,14.4879249143578,0.474960451581618,-0.393581724793928,1.26014233145438,0.0387609043929237,-0.393581724793928,1.26014233145438,3.45609575889908e-45,779948
abs_latitude,1,0.096820571122352,336R_concoct_310_sub,1.50701243404456e-05,585,11.3599325795672,7.08245852060717,13.6557620741033,14.1105633370926,8.18759135318794,17.0057967201307,2.36026711393186,0.658189252581017,3.61355211010893,0.19981978134786,0.658189252581017,3.61355211010893,1.90803594077352e-209,1055858
bioclim_PC1,0.6,0.096820571122352,336R_concoct_310_sub,1.50701243404456e-05,585,11.3599325795672,7.08245852060717,13.6557620741033,14.1105633370926,8.18759135318794,17.0057967201307,2.36026711393186,0.658189252581017,3.61355211010893,0.19981978134786,0.658189252581017,3.61355211010893,1.90803594077352e-209,1055858
bioclim_PC6,1,0.096820571122352,336R_concoct_310_sub,1.50701243404456e-05,585,11.3599325795672,7.08245852060717,13.6557620741033,14.1105633370926,8.18759135318794,17.0057967201307,2.36026711393186,0.658189252581017,3.61355211010893,0.19981978134786,0.658189252581017,3.61355211010893,1.90803594077352e-209,1055858
clim_pr,0.2,0.096820571122352,336R_concoct_310_sub,1.50701243404456e-05,585,11.3599325795672,7.08245852060717,13.6557620741033,14.1105633370926,8.18759135318794,17.0057967201307,2.36026711393186,0.658189252581017,3.61355211010893,0.19981978134786,0.658189252581017,3.61355211010893,1.90803594077352e-209,1055858
min_feldspar,0.1,0.096820571122352,336R_concoct_310_sub,1.50701243404456e-05,585,11.3599325795672,7.08245852060717,13.6557620741033,14.1105633370926,8.18759135318794,17.0057967201307,2.36026711393186,0.658189252581017,3.61355211010893,0.19981978134786,0.658189252581017,3.61355211010893,1.90803594077352e-209,1055858
slope,0.1,0.096820571122352,336R_concoct_310_sub,1.50701243404456e-05,585,11.3599325795672,7.08245852060717,13.6557620741033,14.1105633370926,8.18759135318794,17.0057967201307,2.36026711393186,0.658189252581017,3.61355211010893,0.19981978134786,0.658189252581017,3.61355211010893,1.90803594077352e-209,1055858
